City,OtherName,Country,Latitude,Longitude,Certainty,year,pop
Mashhad,Meshhed,Iran,36.300000000,59.600000000,1,1796,18000
Middelburg,,Netherlands,51.500000000,3.613890000,1,1796,17687
s'Hertogenbosch,Bois-le-Duc,Netherlands,51.697819000,5.303667000,1,1796,12627
Segou,"Segu, Sgou ",Mali,13.440597000,-6.265319000,1,1796,30000
Tehran,Teheran,Iran,35.694390000,51.421510000,1,1796,15000
The Hague,s-Gravenhage,Netherlands,52.070492000,4.300694000,1,1796,37000
Utrecht,,Netherlands,52.090830000,5.122220000,1,1796,25000
Allahabad,Prayag,India,25.448940000,81.833280000,1,1797,16000
Esfahan,Isfahan,Iran,32.651389000,51.679192000,1,1797,50000
Ferrara,,Italy,44.826780000,11.620710000,1,1797,30117
Granada,,Spain,37.177336000,-3.598558000,1,1797,52000
Gwalior,,India,26.229820000,78.173370000,1,1797,30000
Kiev,,Ukraine,50.454660000,30.523800000,1,1797,19081
Leipzig,,Germany,51.339620000,12.371290000,1,1797,31847
Limerick,,Ireland,52.665300000,-8.630497000,1,1797,27000
Mannheim,,Germany,49.496710000,8.479550000,1,1797,21000
Naples,,Italy,40.851775000,14.268122000,1,1797,438000
New Orleans,Louisiana,United States of America,29.954650000,-90.075070000,1,1797,8056
Poznan,Posen,Poland,52.406920000,16.929930000,1,1797,12376
Seville,,Spain,37.388097000,-5.982331000,1,1797,96000
Zaragoza,,Spain,41.648792000,-0.889581000,1,1797,55000
Alexandria,,Egypt,31.200092000,29.918739000,1,1798,4000
Bucharest,,Romania,44.432250000,26.106260000,1,1798,32185
Cairo,"Fostat, Fustat",Egypt,30.062630000,31.249670000,1,1798,186000
Catania,,Italy,37.502130000,15.087190000,1,1798,48000
Haarlem,,Netherlands,52.380840000,4.636830000,1,1798,21227
Jaipur,Jeypore,India,26.919620000,75.787810000,1,1798,77000
Kermanshah,,Iran,34.314170000,47.065000000,1,1798,8000
Konigsberg,"Kaliningrad, Knigsberg ",Germany,54.716667000,20.516667000,2,1798,49900
Krakow,Cracow,Poland,50.061430000,19.936580000,1,1798,24543
Kyoto,,Japan,35.021070000,135.753850000,1,1798,379274
Leiden,Leyden,Netherlands,52.158330000,4.493060000,1,1798,30967
Liege, Lige ,Belgium,50.633730000,5.567490000,1,1798,39208
Magdeburg,,Germany,52.130808000,11.628878000,1,1798,37450
Mainz,,Germany,49.984190000,8.279100000,1,1798,26615
Messina,,Italy,38.193270000,15.549690000,1,1798,37000
Palermo,,Italy,38.115689000,13.361267000,1,1798,133000
Tokyo,"Yedo, Edo",Japan,35.689500000,139.691710000,1,1798,685000
Valletta,Valetta,Malta,35.899720000,14.514720000,1,1798,39000
Aachen,Aix-la-Chapelle,Germany,50.776640000,6.083420000,1,1799,23699
Barcelona,,Spain,41.388790000,2.158990000,1,1799,115000
Budapest,,Hungary,47.498010000,19.039910000,1,1799,54179
Fez,Fes,Morocco,34.033333000,-5.010000000,1,1799,70000
Florence,Firenze,Italy,43.771033000,11.248000000,1,1799,58716
Genova,Genoa,Italy,44.405650000,8.946256000,1,1799,90835
Hiroshima,,Japan,34.396775000,132.460017000,1,1799,49000
Madrid,,Spain,40.416775000,-3.703789000,1,1799,184404
Nagara,"Bednur, Bidanur",India,13.824000000,75.034000000,3,1799,10000
Parma,,Italy,44.802660000,10.328980000,1,1799,33608
Rabat,,Morocco,34.013250000,-6.832550000,1,1799,43000
Rio de Janeiro,,Brazil,-22.902780000,-43.207500000,1,1799,43376
Srirangapatna,"Shrirangapattana, Seringapatam",India,12.417956000,76.694687000,3,1799,150000
Aachen,Aix-la-Chapelle,Germany,50.776640000,6.083420000,1,1800,23000
Aberdeen,,United Kingdom,57.143690000,-2.098140000,1,1800,26000
Abomey-Calavi,,Benin,7.182860000,1.991190000,1,1800,24000
Achin,Aceh,Indonesia,5.550000000,95.316667000,3,1800,40000
Acre,,Israel,32.927778000,35.081667000,2,1800,30000
Adana,,Turkey,37.001670000,35.328890000,1,1800,30000
Agra,,India,27.183330000,78.016670000,1,1800,60000
Ahmedabad,Asawal,India,23.039568000,72.566004000,1,1800,89000
Aix,,France,43.526304000,5.445429000,3,1800,20000
Ajmer,,India,26.449760000,74.641160000,1,1800,23000
Akita,,Japan,39.716670000,140.116670000,1,1800,39000
Albany,New York,United States of America,42.652578000,-73.756233000,1,1800,5389
Aleppo,,Syria,36.216667000,37.166667000,1,1800,72000
Algiers,,Algiers,36.752500000,3.041970000,1,1800,73000
Alkalawa,Gobir,Nigeria,9.283300000,8.400000000,3,1800,50000
Almeria,Almera ,Spain,36.838140000,-2.459740000,1,1800,7200
Amarapura,,Myanmar,21.892983000,96.050000000,1,1800,175000
Amiens,,France,49.892000000,2.299000000,1,1800,35000
Amritsar,,India,31.636610000,74.874760000,1,1800,40000
Amsterdam,,Netherlands,52.374030000,4.889690000,1,1800,195000
Angers,,France,47.466670000,-0.550000000,1,1800,28000
Ankara,Angora,Turkey,39.919870000,32.854270000,1,1800,30000
Anqing,Anking,China,30.509170000,117.050560000,1,1800,40000
Antwerp,Antwerpen ,Belgium,51.219217000,4.402883000,1,1800,53906
Arakan,Rakhine,Myanmar,19.810092000,93.987842000,1,1800,16000
Arequipa,,Peru,-16.398890000,-71.535000000,1,1800,26000
Asyut,,Egypt,27.180960000,31.183680000,1,1800,25000
Athens,,Greece,37.979450000,23.716220000,1,1800,12000
Augsberg,Ausburg,Germany,48.371444000,10.898239000,1,1800,28000
Aurangabad,,India,19.876165000,75.343314000,1,1800,30000
Avignon,,France,43.948340000,4.808920000,1,1800,19000
Ayacucho,"Guamanga, Huamanga",Peru,-13.161500000,-74.221540000,1,1800,25000
Ayvalik,Aivali,Turkey,39.335890000,26.712810000,1,1800,25000
Baghdad,Bagdad,Iraq,33.340580000,44.400880000,1,1800,80000
Bahawalpur,,Pakistan,29.395600000,71.683330000,1,1800,25000
Baltimore,Maryland,United States of America,39.290380000,-76.612190000,1,1800,26519
Banda,Uttar Pradesh,India,25.483300000,80.333300000,3,1800,25000
Bandar Seri Begawan,,Brunei,4.890283000,114.942217000,3,1800,18000
Bangalore,,India,12.971940000,77.593690000,1,1800,50000
Bangkok,,Thailand,13.753980000,100.501440000,1,1800,45000
Barcelona,,Spain,41.388790000,2.158990000,1,1800,113000
Bareilly,,India,28.347020000,79.421930000,1,1800,65000
Bari,,Italy,41.117142000,16.871872000,1,1800,18000
Basra,Basrah,Iraq,30.500000000,47.816667000,2,1800,60000
Bath,,United Kingdom,51.377950000,-2.359070000,1,1800,31000
Beijing,Peking,China,39.907500000,116.397230000,1,1800,1100000
Belfast,,Ireland,54.597283000,-5.930117000,1,1800,18000
Belgrade,Beograd,Serbia,44.804010000,20.465130000,1,1800,26000
Bellary,,India,15.145750000,76.917510000,1,1800,25000
Benin,Oedo,Nigeria,6.339081000,5.626483000,2,1800,15000
Bergamo,,Italy,45.697980000,9.668950000,1,1800,16000
Berlin,,Germany,52.524370000,13.410530000,1,1800,172132
Besancon,Besanon ,France,47.248780000,6.018150000,1,1800,25000
Bhagalpur,Boglipore,India,25.244460000,86.971830000,1,1800,23000
Bharatpur,Bhurtpore,India,27.217310000,77.490090000,3,1800,75000
Bhuj,,India,23.253970000,69.669280000,1,1800,20000
Bihar,"Udantapura, Odantapuri",India,25.096074000,85.313119000,3,1800,30000
Bikaner,,India,28.020940000,73.307490000,1,1800,35000
Birmingham,,United Kingdom,52.481420000,-1.899830000,1,1800,71000
Bitlis,,Turkey,38.401150000,42.107840000,1,1800,26000
Bogota,"Bacata, Funza, Bogot",Columbia,4.598056000,-74.075833000,1,1800,21464
Bologna,,Italy,44.493810000,11.338750000,1,1800,66948
Bonga,,Ethiopia,7.283330000,36.233330000,2,1800,30000
Bordeaux,,France,44.840440000,-0.580500000,1,1800,92000
Boston,,United States of America,42.358431000,-71.059772000,1,1800,35248
Bratislava,"Pozsony, Pressburg",Slovakia,48.145892000,17.107136000,2,1800,18000
Braunschweig,Brunswick,Germany,52.268875000,10.526769000,1,1800,31000
Bremen,,Germany,53.075160000,8.807770000,1,1800,28000
Brescia,,Italy,45.524780000,10.227270000,1,1800,27000
Brest,,France,48.390800000,-4.486075000,1,1800,27000
Bristol,,United Kingdom,51.455230000,-2.596650000,1,1800,66000
Broach,,India,21.724644000,73.002294000,3,1800,35000
Brugge,Bruges,Belgium,51.210819000,3.224936000,1,1800,31000
Brunn,Brno,Austria,49.200000000,16.616700000,2,1800,22000
Brussel,Brussels,Belgium,50.850450000,4.348780000,1,1800,66297
Bucharest,,Romania,44.432250000,26.106260000,1,1800,35000
Budapest,,Hungary,47.498010000,19.039910000,1,1800,54000
Buenos Aires,,Argentina,-34.613150000,-58.377230000,1,1800,34000
Bukhara,Bokhara,Uzbekistan,39.765869000,64.422347000,1,1800,70000
Bursa,Brusa,Turkey,40.192660000,29.084030000,1,1800,50000
Busan,Pusan,Republic of Korea,35.179554000,129.075642000,3,1800,28000
Cadiz,,Spain,36.529780000,-6.294650000,1,1800,87000
Caen,,France,49.185850000,-0.359120000,1,1800,29000
Cairo,"Fostat, Fustat",Egypt,30.062630000,31.249670000,1,1800,186000
Calcutta,Kolkata,India,22.562630000,88.363040000,1,1800,162000
Cambay,,India,22.313114000,72.619408000,3,1800,37000
Campulung Muscel,,Romania,47.530800000,25.551400000,1,1800,4000
Caracas,,Venezuela,10.488010000,-66.879190000,1,1800,30000
Cartagena,,Spain,37.625683000,-0.996583000,1,1800,29000
Catania,,Italy,37.502130000,15.087190000,1,1800,48000
Chandannagar,Chandernagore,India,22.870000000,88.380000000,2,1800,45000
Changchun,"Hsinking, Kwangchingtsu",China,43.900000000,125.200000000,1,1800,30000
Changsha,,China,28.196111000,112.972222000,1,1800,85000
Chaozhou,"Chaochow, Chaohsien",China,23.670000000,116.630000000,3,1800,40000
Charleston,South Carolina,United States of America,32.783300000,-79.933300000,1,1800,18844
Chatham,,United Kingdom,51.378910000,0.527860000,2,1800,20000
Chengde,Jehol,China,40.966667000,117.933333000,3,1800,60000
Chengdu,,China,30.666670000,104.066670000,1,1800,97000
Chhapra,,India,25.784800000,84.727400000,3,1800,35000
Chinkiang,Zhenjiang,China,32.200000000,119.416667000,2,1800,60000
Chongqing,"Chonquing, Chungking",China,29.563010000,106.551557000,2,1800,53000
Clermont,,France,45.783100000,3.082400000,2,1800,24000
Cochabamba,Oropesa,Bolivia,-17.389500000,-66.156800000,1,1800,22000
Cologne,"Koln, Coln",Germany,50.937531000,6.960278000,1,1800,41000
Colombo,,Sri Lanka,6.934400000,79.842800000,1,1800,24000
Constantine,,Algeria,36.365000000,6.614720000,1,1800,25000
Copenhagen,,Denmark,55.675940000,12.565530000,1,1800,100000
Cordoba,"Cordova, Crdoba",Spain,38.046133000,-4.893564000,2,1800,28000
Cork,,Ireland,51.897970000,-8.470610000,1,1800,53000
Cremona,,Italy,45.136170000,10.027970000,1,1800,21111
Cuttack,,India,20.464970000,85.879270000,1,1800,35000
Cuzco,,Peru,-13.525000000,-71.972222000,1,1800,34000
Damascus,,Syria,33.510200000,36.291280000,1,1800,90000
Datong,"Taitong, Tatung",China,40.083333000,113.300000000,2,1800,35000
Debrecen,,Hungary,47.533330000,21.633330000,1,1800,27000
Delhi,,India,28.653810000,77.228970000,1,1800,140000
Deri Ghazi Khan,,Pakistan,30.053049000,70.637093000,1,1800,31000
Dhaka,Dacca,India,23.709921000,90.407143000,1,1800,106000
Dieppe,,France,49.922992000,1.077483000,1,1800,20000
Dijon,,France,47.316670000,5.016670000,1,1800,21000
Dinajpur,,Bangladesh,25.627450000,88.637790000,2,1800,30000
Diyarbakir,Diarbekr,Turkey,37.914411000,40.230628000,1,1800,38000
Dongola,"Pachoras, Mukarra",Sudan,19.166670000,30.483330000,1,1800,10000
Dresden,,Germany,51.050890000,13.738320000,1,1800,61000
Dublin,,Ireland,53.333060000,-6.248890000,1,1800,165000
Dumyat,Damietta,Egypt,31.416480000,31.813320000,1,1800,22000
Dundee,,United Kingdom,56.500000000,-2.966670000,1,1800,25000
Dunkerque,Dunkirk,France,51.038300000,2.377500000,1,1800,21000
Ecija,cija ,Spain,37.542200000,-5.082600000,1,1800,24000
Edessa,Urfa,Turkey,37.150000000,38.800000000,1,1800,22000
Edinburgh,,United Kingdom,55.952060000,-3.196480000,1,1800,82000
Edirne,Adrianople,Turkey,41.681808000,26.562269000,1,1800,80000
Erzurum,"Theodosiopolis, Erzerum",Turkey,39.908610000,41.276940000,1,1800,48000
Esfahan,Isfahan,Iran,32.651389000,51.679192000,1,1800,50000
Evora, vora ,Portugal,38.566670000,-7.900000000,1,1800,14200
Faizabad,"Ayodhya, Ajodhya, Fyzabad",India,26.779386000,82.142169000,2,1800,45000
Farrukhabad,,India,27.390480000,79.580060000,3,1800,66000
Ferrara,,Italy,44.826780000,11.620710000,1,1800,28000
Fez,Fes,Morocco,34.033333000,-5.010000000,1,1800,40000
Florence,Firenze,Italy,43.771033000,11.248000000,1,1800,61000
Frankfurt am Main,,Germany,50.110922000,8.682128000,1,1800,42000
Fukui,,Japan,36.065178000,136.221527000,1,1800,35000
Fukuoka,Hakata,Japan,33.591389000,130.414722000,2,1800,40000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111000,119.306389000,1,1800,130000
Gauda,"Lakhnauti, Gaur",India,24.866667000,88.133333000,2,1800,20000
Gaya,,India,24.796860000,85.003850000,1,1800,30000
Gdansk,Danzig,Poland,54.352025000,18.646630000,2,1800,41072
Gelibolu,Gallipoli,Turkey,40.333333000,26.499992000,1,1800,17000
Geneva,Genve ,Switzerland,46.198392000,6.142297000,1,1800,26000
Genova,Genoa,Italy,44.405650000,8.946256000,1,1800,49000
Gent,Ghent,Belgium,51.053469000,3.730378000,1,1800,51000
Glasgow,,United Kingdom,55.865150000,-4.257630000,1,1800,84000
Gorakhpur,,India,26.760555000,83.373168000,2,1800,31000
Granada,,Spain,37.177336000,-3.598558000,1,1800,53000
Graz,,Austria,47.066670000,15.450000000,1,1800,28000
Grenoble,,France,45.166670000,5.716670000,1,1800,21000
Groningen,,Netherlands,53.219170000,6.566670000,1,1800,22000
Guadalajara,,Mexico,20.673819000,-103.343489000,1,1800,31000
Guanajuato,,Mexico,21.018580000,-101.259100000,1,1800,53000
Guangzhou,Canton,China,23.116670000,113.250000000,1,1800,800000
Guatemala City,Iximche,Guatemala,14.640720000,-90.513270000,1,1800,25000
Guayaquil,,Ecuador,-2.181940000,-79.891670000,1,1800,23000
Guilin,"Gwilin, Kweilin",China,25.273566000,110.290195000,3,1800,38000
Guiyang,"Gwiyang, Kweiyang",China,26.647661000,106.630154000,1,1800,65000
Gwalior,,India,26.229820000,78.173370000,1,1800,30000
Haarlem,,Netherlands,52.380840000,4.636830000,1,1800,21000
Hama,,Syria,35.133333000,36.750000000,2,1800,30000
Hamadan,,Iran,34.799220000,48.514560000,1,1800,30000
Hamburg,,Germany,53.575320000,10.015340000,1,1800,117000
Hangzhou,Hangchow,China,30.250000000,120.166667000,2,1800,387000
Hanoi,H Noi,Vietnam,21.033333000,105.850000000,1,1800,60000
Hanzhong,Hanchung,China,33.066667000,107.016667000,1,1800,50000
Havana,La Habana,Cuba,23.133020000,-82.383040000,1,1800,60000
Herat,,Afghanistan,34.348170000,62.199670000,1,1800,45000
Himeji,,Japan,34.816670000,134.700000000,1,1800,23000
Hiroshima,,Japan,34.396775000,132.460017000,1,1800,49000
Homs,,Syria,34.726820000,36.723390000,1,1800,25000
Huai'an,"Huaian, Hwaian",China,33.500000000,119.133333000,1,1800,47000
Huancavelica,,Peru,-12.785420000,-74.975010000,1,1800,5146
Hue,,Vietnam,16.466670000,107.600000000,1,1800,50000
Hugli-Chuchura,"Chinsurah, Hooghly, Hooghly-Chinsura",India,22.900000000,88.390000000,2,1800,12000
Hull,,United Kingdom,53.744600000,-0.335250000,1,1800,32000
Hyderabad,,India,17.384050000,78.456360000,1,1800,175000
Hydra,,Algeria,36.756700000,3.024700000,3,1800,22000
Iasi,Jassy,Romania,47.166670000,27.600000000,1,1800,20000
Indore,,India,22.717920000,75.833300000,1,1800,45000
Inwa,Ava,Myanmar,21.857353000,95.981936000,1,1800,4000
Ioannina,"Iannina,  Ionnina, Yannina",Greece,39.665028000,20.853747000,1,1800,30000
Iraklion,"Irakleion, Candia. Heraklion",Greece,35.338736000,25.144214000,1,1800,15000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275000,28.976944000,1,1800,570000
Izmail,Ismail,Romania,45.351667000,28.836389000,2,1800,2000
Iznik,Nicaea,Turkey,40.428610000,29.721110000,1,1800,125000
Jaen,Jan ,Spain,37.769220000,-3.790280000,1,1800,25000
Jaipur,Jeypore,India,26.919620000,75.787810000,1,1800,75000
Jakarta,Batavia,Indonesia,-6.214620000,106.845130000,1,1800,53000
Jaunpur,,India,25.755060000,82.683610000,1,1800,16177
Jeddah,Jiddah,Saudi Arabia,21.543333000,39.172778000,2,1800,20000
Jerez de la Frontera,Xerez,Spain,36.693600000,-6.132431000,1,1800,26000
Jilin,Kirin,China,43.896536000,125.325990000,3,1800,37000
Jinan,Tsinan,China,36.650997000,117.120497000,1,1800,65000
Jingdezhen,Kingtehchen,China,29.268836000,117.178420000,2,1800,164000
Jodhpur,,India,26.268410000,73.005940000,1,1800,75000
Kabul,,Afghanistan,34.528130000,69.172330000,1,1800,50000
Kaesong,Songdo,Dem. People's Republic of Korea,37.970830000,126.554440000,1,1800,30000
Kagoshima,,Japan,31.596600000,130.557183000,1,1800,67000
Kaifeng,"Bienliang, Pienliang",China,34.798600000,114.307420000,1,1800,80000
Kairouan,"Qairwan, Qairawan, Zirids, Kairwan",Tunisia,35.674444000,10.101667000,2,1800,20000
Kaluga,,Russian Federation,54.529300000,36.275420000,1,1800,20000
Kanazawa,,Japan,36.561325000,136.656206000,1,1800,60000
Kanchipuram,"Conjeeveram, Kanchi, K?ci-pura, Conjevaram",India,12.834173000,79.703640000,1,1800,35000
Kandahar,Qandahar,Afghanistan,31.613320000,65.710130000,1,1800,25000
Kano,,Nigeria,12.000120000,8.516720000,1,1800,30000
Karaman,Laranda,Turkey,37.181110000,33.215000000,1,1800,20000
Kashi,Kashgar,China,39.470400000,75.989756000,1,1800,50000
Kathmandu,Katmandu,Nepal,27.700000000,85.333333000,1,1800,25000
Katsina,,Nigeria,12.989430000,7.600630000,1,1800,70000
Kazan,,Russian Federation,55.790278000,49.134722000,2,1800,25000
Kebbi,,Nigeria,11.678125000,4.069544000,2,1800,30000
Khiva,"Khorasam, Khoresm, Khwarezm, Khwarizm, Khwarazm, Chorezm",Uzbekistan,41.378449471,60.359649940,1,1800,20000
Khvoy,"Khoy, Khoi",Iran,38.552500000,44.952222000,2,1800,25000
Kiev,,Ukraine,50.454660000,30.523800000,1,1800,19000
Kingston,,Jamaica,17.992731000,-76.800000000,1,1800,27000
Kobe,Hyogo,Japan,34.691269000,135.183072000,1,1800,20853
Kochi,,Japan,33.558803000,133.531167000,2,1800,36000
Kokand,Khokand,Uzbekistan,40.533261000,70.932342000,1,1800,30000
Konigsberg,"Kaliningrad, Knigsberg ",Germany,54.716667000,20.516667000,2,1800,53000
Konya,Konia,Turkey,37.871350000,32.484640000,1,1800,30000
Kota,Kotah,India,25.180000000,75.830000000,3,1800,25000
Krakow,Cracow,Poland,50.061430000,19.936580000,1,1800,25000
Kumamoto,,Japan,32.789830000,130.741574000,1,1800,21000
Kumasi,,Guinea,6.688480000,-1.624430000,1,1800,40000
Kumbakonam,,India,10.962090000,79.391240000,1,1800,35000
Kunming,Yunnanfu,China,25.038890000,102.718330000,1,1800,46000
Kursk,,Russian Federation,51.737330000,36.187350000,1,1800,21000
Kutahya,"Ktahya, Kutahia",Turkey,39.416667000,29.983333000,3,1800,32000
Kyoto,,Japan,35.021070000,135.753850000,1,1800,377000
La Paz,,Bolivia,-16.500000000,-68.150000000,1,1800,22000
Lanzhou,Lanchow,China,36.061089000,103.834304000,1,1800,90000
Lecce,,Italy,40.357030000,18.172020000,1,1800,13000
Leeds,,United Kingdom,53.796480000,-1.547850000,1,1800,51000
Leghorn,Livorno,Italy,43.550000000,10.310579000,2,1800,52611
Leiden,Leyden,Netherlands,52.158330000,4.493060000,1,1800,31000
Leipzig,,Germany,51.339620000,12.371290000,1,1800,31000
Leon,,Spain,42.605556000,-5.570000000,1,1800,6170
Lhasa,,China,29.645563000,91.140749000,1,1800,50000
Liege, Lige ,Belgium,50.633730000,5.567490000,1,1800,39000
Lille,,France,50.628442000,3.054975000,1,1800,55000
Lima,Rimac,Peru,-12.043180000,-77.028240000,1,1800,54000
Limerick,,Ireland,52.665300000,-8.630497000,1,1800,29000
Lisbon,,Portugal,38.716670000,-9.133330000,1,1800,237000
Liverpool,,United Kingdom,53.408372000,-2.991572000,1,1800,76000
London,,United Kingdom,51.511214000,-0.119825000,1,1800,861000
Lorca,,Spain,37.671190000,-1.701700000,1,1800,20000
Louisville,Kentucky,United States of America,38.252563000,-85.758367000,1,1800,359
Louveigne,"Louvain, Louveign ",Belgium,50.877572000,4.704328000,2,1800,18587
Lubeck,Lbeck ,Germany,53.865886000,10.687097000,1,1800,22000
Lucknow,,India,26.839280000,80.923130000,1,1800,240000
Lvov,"Lwow, Lemberg",Poland,49.839683000,24.029717000,1,1800,42000
Lyon,,France,45.748460000,4.846710000,1,1800,111000
Macao,,China,22.166700000,113.550000000,1,1800,30000
Madras,,India,13.087840000,80.278470000,1,1800,110000
Madrid,,Spain,40.416775000,-3.703789000,1,1800,182000
Madurai,,India,9.917350000,78.119620000,1,1800,20000
Magdeburg,,Germany,52.130808000,11.628878000,1,1800,34000
Maheshwar,,India,22.175920000,75.587150000,1,1800,20000
Mainz,,Germany,49.984190000,8.279100000,1,1800,23000
Malaga,,Spain,36.721261000,-4.421267000,1,1800,49000
Manchester,,United Kingdom,53.480950000,-2.237430000,1,1800,81000
Mandvi,Mndvi ,India,22.832820000,69.352380000,1,1800,30000
Manila,,Philippines,14.580000000,121.000000000,1,1800,77000
Mannheim,,Germany,49.496710000,8.479550000,1,1800,19000
Mantova,Mantua,Italy,45.156417000,10.791375000,1,1800,22000
